,x,y,z,beacon_address,floor,rssi_mean,rssi_std,count,third_quartile,count_mean,count_weight_average,bdaddress,ts,rssi
578,19.4,12.4,1.3,C0:1C:4D:44:0F:6C,FLU01,-66.54545454545455,12.659886542648291,11,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
579,17.8,11.1,1.2,C0:1C:4D:44:0F:6C,FLU01,-68.61538461538461,6.021329608683637,13,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
580,20.5,12.6,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.36363636363636,9.058396406348391,11,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
581,19.5,11.8,1.3,C0:1C:4D:44:0F:6C,FLU01,-62.625,8.210402808980463,8,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
582,20.5,13.4,1.3,C0:1C:4D:44:0F:6C,FLU01,-65.77777777777777,4.352521619066864,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
583,20.5,13.5,1.3,C0:1C:4D:44:0F:6C,FLU01,-67.25,7.025463889106745,8,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
584,19.5,11.7,1.3,C0:1C:4D:44:0F:6C,FLU01,-68.875,6.379375249303693,8,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
585,20.6,13.2,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.44444444444444,7.682953714410739,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
586,17.9,10.6,1.3,C0:1C:4D:44:0F:6C,FLU01,-67.46153846153847,5.680601268284085,13,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
587,20.5,13.6,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.25,8.481071360893706,8,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
588,19.4,12.3,1.3,C0:1C:4D:44:0F:6C,FLU01,-64.0,9.285592184789412,10,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
589,20.6,12.9,1.3,C0:1C:4D:44:0F:6C,FLU01,-67.77777777777777,4.893306085301067,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
590,20.6,13.1,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.125,6.057757718118859,8,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
591,20.6,13.0,1.3,C0:1C:4D:44:0F:6C,FLU01,-68.66666666666667,7.819943423805261,12,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
592,17.8,10.5,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.6,7.414271951542416,15,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
593,19.5,12.7,1.3,C0:1C:4D:44:0F:6C,FLU01,-65.22222222222223,9.134793070696482,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
594,19.5,11.6,1.3,C0:1C:4D:44:0F:6C,FLU01,-65.44444444444444,6.672913739722535,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
595,17.6,10.2,1.3,C0:1C:4D:44:0F:6C,FLU01,-68.8,6.232531142677464,10,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
596,17.7,10.4,1.3,C0:1C:4D:44:0F:6C,FLU01,-69.77777777777777,7.838650677536567,9,6.0,4.345323741007194,7.30794701986755,C0:1C:4D:44:0F:6C,112.09887951612473,-73.25
597,23.2,9.4,1.3,C0:1C:4D:45:95:98,FLU01,-69.25,7.423855895936853,12,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
598,23.4,9.0,1.3,C0:1C:4D:45:95:98,FLU01,-67.4,11.276327219248099,10,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
599,23.3,9.1,1.3,C0:1C:4D:45:95:98,FLU01,-69.18181818181819,10.467264989654002,11,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
600,22.6,9.9,1.3,C0:1C:4D:45:95:98,FLU01,-69.33333333333333,7.416198487095665,9,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
601,23.4,8.9,1.3,C0:1C:4D:45:95:98,FLU01,-68.15384615384616,10.415102446656922,13,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
602,23.4,9.1,1.3,C0:1C:4D:45:95:98,FLU01,-66.22222222222223,7.8704793020783965,9,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
603,23.3,8.7,1.3,C0:1C:4D:45:95:98,FLU01,-67.94444444444444,7.336229374679371,18,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
604,23.3,9.2,1.3,C0:1C:4D:45:95:98,FLU01,-68.5909090909091,9.624666183000798,22,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
605,23.3,8.9,1.3,C0:1C:4D:45:95:98,FLU01,-66.94736842105263,5.338265263490735,19,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
606,23.3,8.8,1.3,C0:1C:4D:45:95:98,FLU01,-67.52631578947368,7.819977415800236,19,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
607,24.6,9.4,1.3,C0:1C:4D:45:95:98,FLU01,-69.9090909090909,9.523177468204038,11,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
608,23.3,9.0,1.3,C0:1C:4D:45:95:98,FLU01,-63.916666666666664,7.549332701797178,12,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
609,23.6,9.2,1.3,C0:1C:4D:45:95:98,FLU01,-69.52380952380952,8.829603884767693,21,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
610,23.8,9.4,1.3,C0:1C:4D:45:95:98,FLU01,-69.72727272727273,7.457759839132785,11,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
611,23.3,9.3,1.3,C0:1C:4D:45:95:98,FLU01,-68.91666666666667,8.638795510879275,12,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
612,23.3,8.6,1.3,C0:1C:4D:45:95:98,FLU01,-69.1875,5.991313156006236,16,6.0,4.488188976377953,8.83859649122807,C0:1C:4D:45:95:98,114.19578528404236,-72.0
613,23.6,6.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.41379310344827,7.233440405403373,29,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
614,20.7,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.33333333333333,7.565586245499767,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
615,23.3,4.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.2,3.509171656429147,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
616,22.1,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.35714285714286,2.6777471259119405,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
617,21.7,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.14285714285714,7.34697366117655,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
618,22.1,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.95454545454545,4.005677788521506,22,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
619,20.6,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.6875,7.3459172334025125,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
620,22.1,5.8,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.6875,5.963430220938282,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
621,21.8,5.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.55555555555556,6.109031137415199,18,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
622,21.0,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.85714285714286,7.261444169624349,21,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
623,21.7,5.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.76923076923077,6.260376002470429,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
624,21.6,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.10526315789474,3.2127305250986407,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
625,21.6,5.7,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.9375,4.040936360135693,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
626,21.5,8.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.21428571428571,8.377429121235142,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
627,21.6,6.8,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.53846153846153,5.109066852426586,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
628,21.5,8.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.5,8.689073598491383,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
629,21.5,6.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-61.92307692307692,7.342360411356585,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
630,21.5,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.10526315789474,4.0674143689969435,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
631,21.6,7.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.1875,4.707706447942565,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
632,21.5,5.7,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.53333333333333,6.423913656538874,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
633,21.4,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.3157894736842,5.802802307496183,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
634,21.4,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.47368421052632,8.546398988610033,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
635,21.3,6.0,1.2,C0:1C:4D:46:8E:2E,FLU01,-68.42105263157895,8.288652145310774,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
636,21.6,8.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.66666666666667,7.470577207252719,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
637,21.2,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.14285714285714,7.7219538608160185,21,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
638,20.8,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.05555555555556,7.206795993833326,18,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
639,20.8,6.0,1.2,C0:1C:4D:46:8E:2E,FLU01,-68.83333333333333,5.356955263670746,12,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
640,22.0,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.27586206896552,6.469138558925856,29,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
641,20.5,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.88235294117646,6.508478633109818,17,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
642,21.6,6.4,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.3,7.25548794108004,20,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
643,21.9,7.6,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.23076923076923,5.3409400881905595,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
644,21.9,6.8,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.65,6.761150633933311,20,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
645,21.8,6.4,1.2,C0:1C:4D:46:8E:2E,FLU01,-66.08333333333333,4.795041630937552,12,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
646,21.8,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.61538461538461,7.200427337745578,26,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
647,21.9,6.5,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.92307692307692,8.911243258393098,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,116.91010634899139,-70.5
648,23.3,4.4,1.3,C0:1C:4D:45:9B:83,FLU01,-69.33333333333333,2.516611478423583,3,2.25,1.75,2.4285714285714284,C0:1C:4D:45:9B:83,118.72275829315186,-73.0
649,22.1,6.0,1.3,C0:1C:4D:45:9B:83,FLU01,-68.25,7.320063751999249,4,2.25,1.75,2.4285714285714284,C0:1C:4D:45:9B:83,118.72275829315186,-73.0
650,22.1,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.35714285714286,2.6777471259119405,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
651,21.7,5.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.76923076923077,6.260376002470429,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
652,21.5,5.7,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.53333333333333,6.423913656538874,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
653,23.3,4.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.2,3.509171656429147,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
654,21.6,7.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.1875,4.707706447942565,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
655,21.4,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.3157894736842,5.802802307496183,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
656,23.6,6.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.41379310344827,7.233440405403373,29,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
657,21.4,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.47368421052632,8.546398988610033,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
658,21.3,6.0,1.2,C0:1C:4D:46:8E:2E,FLU01,-68.42105263157895,8.288652145310774,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
659,21.9,6.5,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.92307692307692,8.911243258393098,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
660,20.5,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.88235294117646,6.508478633109818,17,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
661,21.2,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.14285714285714,7.7219538608160185,21,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
662,21.7,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.14285714285714,7.34697366117655,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
663,21.9,6.8,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.65,6.761150633933311,20,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
664,20.6,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.6875,7.3459172334025125,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
665,21.0,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.85714285714286,7.261444169624349,21,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
666,20.7,6.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.33333333333333,7.565586245499767,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
667,21.6,8.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.66666666666667,7.470577207252719,15,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
668,20.8,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.05555555555556,7.206795993833326,18,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
669,21.9,7.6,1.2,C0:1C:4D:46:8E:2E,FLU01,-69.23076923076923,5.3409400881905595,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
670,21.5,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.10526315789474,4.0674143689969435,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
671,21.8,6.4,1.2,C0:1C:4D:46:8E:2E,FLU01,-66.08333333333333,4.795041630937552,12,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
672,20.8,6.0,1.2,C0:1C:4D:46:8E:2E,FLU01,-68.83333333333333,5.356955263670746,12,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
673,22.1,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.95454545454545,4.005677788521506,22,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
674,21.6,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-64.10526315789474,3.2127305250986407,19,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
675,21.6,5.7,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.9375,4.040936360135693,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
676,21.6,6.4,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.3,7.25548794108004,20,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
677,21.8,6.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.61538461538461,7.200427337745578,26,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
678,21.5,8.1,1.3,C0:1C:4D:46:8E:2E,FLU01,-69.21428571428571,8.377429121235142,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
679,21.5,8.0,1.3,C0:1C:4D:46:8E:2E,FLU01,-68.5,8.689073598491383,14,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
680,22.1,5.8,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.6875,5.963430220938282,16,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
681,21.6,6.8,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.53846153846153,5.109066852426586,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
682,21.8,5.6,1.3,C0:1C:4D:46:8E:2E,FLU01,-67.55555555555556,6.109031137415199,18,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
683,21.5,6.3,1.3,C0:1C:4D:46:8E:2E,FLU01,-61.92307692307692,7.342360411356585,13,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
684,22.0,6.2,1.3,C0:1C:4D:46:8E:2E,FLU01,-66.27586206896552,6.469138558925856,29,9.0,6.455696202531645,11.245751633986927,C0:1C:4D:46:8E:2E,119.63880205154419,-73.66666666666667
685,19.3,5.7,1.3,C0:1C:4D:44:7F:46,FLU01,-69.4,8.167687011088947,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
686,17.0,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-68.2,10.798147989354465,15,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
687,17.1,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-69.07142857142857,7.690796554866842,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
688,17.0,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-67.33333333333333,8.731690800894421,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
689,18.2,5.8,1.1,C0:1C:4D:44:7F:46,FLU01,-68.88888888888889,3.8873012632302024,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
690,14.8,7.3,1.3,C0:1C:4D:44:7F:46,FLU01,-69.875,9.523467255754522,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
691,20.2,6.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.88888888888889,10.178954323068314,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
692,19.1,6.2,1.2,C0:1C:4D:44:7F:46,FLU01,-69.4375,9.493638220759555,16,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
693,17.0,6.1,1.3,C0:1C:4D:44:7F:46,FLU01,-66.92857142857143,9.817286838995837,14,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
694,19.4,6.8,1.3,C0:1C:4D:44:7F:46,FLU01,-69.5,6.293735862833068,10,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
695,15.8,6.0,1.3,C0:1C:4D:44:7F:46,FLU01,-68.77777777777777,5.71790559946948,9,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
696,17.0,7.2,1.3,C0:1C:4D:44:7F:46,FLU01,-69.66666666666667,8.037789534819916,12,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
697,18.3,5.8,1.2,C0:1C:4D:44:7F:46,FLU01,-68.75,5.775564289066729,8,5.75,3.8372093023255816,7.460606060606061,C0:1C:4D:44:7F:46,120.9763777256012,-74.0
698,16.5,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.21739130434783,7.366734331001582,23,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
699,17.2,8.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.26666666666667,6.776710818960002,15,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
700,18.3,5.6,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.78571428571429,9.79150787027342,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
701,17.1,7.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.871906880362346,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
702,17.0,7.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.72727272727273,5.849630912987742,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
703,16.4,6.0,1.3,C0:1C:4D:47:B7:9E,FLU01,-68.1,8.438667614683679,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
704,17.1,7.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-61.0,5.802298395176404,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
705,16.1,5.9,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.4,10.40512694140089,10,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
706,17.0,6.2,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.625,6.448514040717699,16,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
707,17.0,6.8,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.36363636363636,9.902249514860017,11,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
708,17.9,6.2,1.2,C0:1C:4D:47:B7:9E,FLU01,-67.71428571428571,9.65105471660259,14,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
709,17.8,6.0,1.2,C0:1C:4D:47:B7:9E,FLU01,-69.61538461538461,8.180652597627947,13,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
710,17.6,5.5,1.3,C0:1C:4D:47:B7:9E,FLU01,-69.0,5.027198750072178,12,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
711,17.7,6.3,1.3,C0:1C:4D:47:B7:9E,FLU01,-67.95,6.2447872999048295,20,7.0,5.454545454545454,9.5,C0:1C:4D:47:B7:9E,121.72188536326091,-74.0
