"ts","x","y","z"
1.279593667E2,-4.136797485E0,-1.664089508E0,1.634600830E-1
1.279694147E2,-6.258186035E0,-2.284399567E0,-7.694000244E-2
1.279794637E2,-8.610843658E0,-2.685715027E0,-4.469705200E-1
1.279895117E2,-1.079779587E1,-2.487078094E0,-8.102650452E-1
1.279995597E2,-1.249751129E1,-1.568139038E0,-8.629554749E-1
1.280096087E2,-1.324550583E1,-3.915856934E-1,-4.891827393E-1
1.280196567E2,-1.300345917E1,4.269122314E-1,2.185455322E-2
1.280297057E2,-1.213331863E1,7.604187012E-1,2.733316040E-1
1.280397537E2,-1.151540359E1,6.973997498E-1,3.001258850E-1
1.280498017E2,-1.111229187E1,5.034031677E-1,1.669029236E-1
1.280598507E2,-1.047940796E1,4.272116089E-1,8.577163696E-2
1.280698987E2,-9.619446259E0,4.584965515E-1,3.742218018E-2
1.280799477E2,-8.584199066E0,4.522096252E-1,1.047821045E-2
1.280899957E2,-7.854616241E0,4.249662781E-1,6.406677246E-2
1.281000437E2,-7.201823730E0,4.593946838E-1,1.513352966E-1
1.281100927E2,-6.819369049E0,5.679190063E-1,2.573149109E-1
1.281201407E2,-6.979236603E0,7.267387390E-1,4.342469788E-1
1.281301887E2,-7.265591125E0,7.458988953E-1,6.393205261E-1
1.281402377E2,-7.687713318E0,6.204597473E-1,8.521778870E-1
1.281502857E2,-8.281528473E0,5.167254639E-1,8.860075378E-1
1.281603347E2,-8.673114166E0,4.040098572E-1,9.066645813E-1
1.281703827E2,-8.925639038E0,3.167413330E-1,1.077010345E0
1.281804307E2,-9.031768341E0,2.799179077E-1,1.151106262E0
1.281904797E2,-9.108259277E0,2.062710571E-1,1.161584473E0
1.282005277E2,-9.118138733E0,1.502874756E-1,1.287772064E0
1.282105757E2,-9.167086945E0,1.538800049E-1,1.536255341E0
1.282206247E2,-9.223519592E0,9.280700684E-2,1.745370483E0
1.282306727E2,-9.277706909E0,-7.439529419E-2,1.860780487E0
1.282407217E2,-9.367969208E0,-2.647993469E-1,1.784439240E0
1.282507697E2,-9.487420807E0,-3.767665100E-1,1.673968964E0
1.282608177E2,-9.583820343E0,-3.369493103E-1,1.579365692E0
1.282708667E2,-9.664801941E0,-8.337661743E-2,1.399589539E0
1.282809147E2,-9.766590271E0,3.537144470E-1,1.451980591E0
1.282909642E2,-9.906249847E0,9.845027161E-1,1.574276276E0
1.283010122E2,-1.016610947E1,1.709594879E0,1.590592346E0
1.283110602E2,-1.084809128E1,2.324366455E0,1.298250275E0
1.283211092E2,-1.218735626E1,2.991529083E0,1.252894592E-1
1.283311572E2,-1.418600006E1,3.860921173E0,-1.315913544E0
1.283412052E2,-1.640648254E1,5.160518646E0,-2.323468323E0
1.283512542E2,-1.792028458E1,5.880671082E0,-2.092348938E0
1.283613022E2,-1.651231247E1,4.300407257E0,-1.321751404E0
1.283713512E2,-1.470512054E1,9.930349731E-1,-7.244934082E-2
1.283813992E2,-1.351554428E1,-1.784139862E0,2.065704346E-1
1.283914472E2,-1.173080566E1,-3.092718658E0,-2.065704346E-2
1.284014962E2,-9.886341248E0,-3.318299561E0,3.183879089E-1
1.284115442E2,-8.266260223E0,-3.081192627E0,4.246669006E-1
1.284215932E2,-7.069349213E0,-2.642305298E0,-5.571414185E-1
1.284316412E2,-6.473288727E0,-1.743274841E0,-1.795216827E0
1.284416892E2,-6.271807709E0,-3.475772095E-1,-2.521207123E0
1.284517382E2,-6.475983124E0,1.290466461E0,-2.730022888E0
1.284617862E2,-7.247329102E0,2.865341492E0,-2.614313507E0
1.284718352E2,-8.282576294E0,4.080065460E0,-2.264191589E0
1.284818832E2,-9.264983368E0,4.624333649E0,-1.862726440E0
1.284919312E2,-1.017703674E1,4.465962982E0,-1.350940704E0
1.285019802E2,-1.080707657E1,3.824247437E0,-7.220983887E-1
1.285120282E2,-1.135508698E1,2.937940521E0,-8.502319336E-2
1.285220762E2,-1.124566452E1,1.822909241E0,3.463796997E-1
1.285321252E2,-1.047282166E1,5.674699402E-1,5.743556213E-1
1.285421732E2,-9.665849762E0,-6.343807983E-1,5.529501343E-1
1.285522222E2,-9.106013947E0,-1.537003784E0,3.538641357E-1
1.285622702E2,-8.546327820E0,-2.057172089E0,1.823208618E-1
1.285723182E2,-8.203989716E0,-2.255659332E0,2.469863892E-2
1.285823672E2,-7.965834961E0,-2.000589752E0,-7.319778442E-2
1.285924152E2,-7.636669464E0,-1.467847595E0,-1.365161133E-1
1.286024642E2,-7.271279297E0,-8.014334106E-1,-1.416055298E-1
1.286125122E2,-6.943011932E0,-2.622546387E-1,-2.409988403E-2
1.286225602E2,-6.953340454E0,-2.245330811E-2,1.255888367E-1
1.286326092E2,-7.317533112E0,2.859054565E-2,2.805166626E-1
1.286426572E2,-7.940687256E0,2.245330811E-3,4.870870972E-1
1.286527052E2,-8.580157471E0,-6.750961304E-2,7.225474548E-1
1.286627542E2,-9.098978577E0,-1.457968140E-1,8.701405334E-1
1.286728022E2,-9.434730377E0,-2.107617188E-1,9.418414307E-1
1.286828512E2,-9.536518707E0,-2.598596191E-1,1.069076843E0
1.286928992E2,-9.423952789E0,-3.218307495E-1,1.321751404E0
1.287029472E2,-9.246721344E0,-3.637435913E-1,1.582060089E0
1.287129962E2,-9.149573364E0,-3.688330078E-1,1.799857178E0
1.287230442E2,-9.185348969E0,-2.995271301E-1,1.918410645E0
1.287330932E2,-9.306896210E0,-1.658551025E-1,2.040706329E0
1.287431412E2,-9.534273376E0,-2.155517578E-2,2.123933258E0
1.287531892E2,-9.778265991E0,-3.083587646E-2,2.202370148E0
1.287632382E2,-9.918823700E0,-2.788700867E-1,2.063459015E0
1.287732862E2,-9.890382843E0,-7.352709961E-1,1.725012817E0
1.287833342E2,-9.919422455E0,-1.332678680E0,1.179397430E0
1.287933832E2,-1.007689499E1,-1.926643524E0,6.773414612E-1
1.288034312E2,-1.040740768E1,-2.313588867E0,5.535488892E-1
1.288134802E2,-1.118953125E1,-2.551444244E0,8.199948120E-1
1.288235282E2,-1.253433472E1,-2.998863831E0,6.265969849E-1
1.288335762E2,-1.458297455E1,-3.327430573E0,-8.249345398E-1
1.288436252E2,-1.659643753E1,-2.624492340E0,-1.796564026E0
1.288536732E2,-1.732033218E1,-8.199948120E-1,-1.116677856E0
1.288637222E2,-1.679387695E1,1.111738129E0,-8.860075378E-1
1.288737702E2,-1.582060089E1,2.379900970E0,-1.384021912E0
1.288838182E2,-1.440424622E1,2.646197205E0,-1.363963623E0
1.288938672E2,-1.251682114E1,2.148182831E0,-1.346899109E0
1.289039152E2,-1.020532791E1,1.477128296E0,-1.618733826E0
1.289139642E2,-7.669151917E0,1.054557037E0,-1.820813599E0
1.289240122E2,-5.429509277E0,6.716532898E-1,-1.627565460E0
1.289340602E2,-4.093986511E0,1.856140137E-1,-1.253643036E0
1.289441092E2,-3.731141052E0,-4.158352661E-1,-7.065307617E-1
1.289541572E2,-4.475393372E0,-1.119971008E0,-1.727407837E-1
1.289642052E2,-5.767057343E0,-1.889520721E0,3.832031250E-1
1.289742542E2,-7.533833313E0,-2.498903503E0,8.520281982E-1
1.289843022E2,-9.755213928E0,-2.697989502E0,8.720864868E-1
1.289943512E2,-1.201281921E1,-2.331850891E0,2.474354553E-1
1.290043992E2,-1.363215179E1,-1.328337708E0,-2.465373230E-1
1.290144472E2,-1.411429916E1,-1.636097717E-1,-1.513352966E-1
1.290244962E2,-1.353724915E1,6.051914978E-1,3.457809448E-2
1.290345442E2,-1.239138199E1,8.279283142E-1,3.787124634E-2
1.290445932E2,-1.125464584E1,8.170010376E-1,2.305206299E-2
1.290546412E2,-1.030651749E1,5.819897461E-1,1.035845947E-1
1.290646892E2,-9.486672363E0,3.097059631E-1,1.178050232E-1
1.290747382E2,-8.593629456E0,-1.541793823E-2,1.996847534E-1
1.290847862E2,-7.736661530E0,-2.529739380E-1,2.671943665E-1
1.290948352E2,-7.052584076E0,-3.053649902E-1,3.424877930E-1
1.291048832E2,-6.716083832E0,-1.306782532E-1,4.730163574E-1
1.291149312E2,-6.745123444E0,1.722917175E-1,7.161108398E-1
1.291249802E2,-6.914421387E0,3.863465881E-1,7.857160950E-1
1.291350282E2,-7.275470581E0,5.275030518E-1,7.554789734E-1
1.291450762E2,-7.681276703E0,5.780978394E-1,7.899073792E-1
1.291551252E2,-7.954009552E0,5.893244934E-1,8.322692871E-1
1.291651732E2,-8.052205353E0,5.628295898E-1,8.240364075E-1
1.291752222E2,-8.226742401E0,5.432203674E-1,8.592132568E-1
1.291852702E2,-8.444090424E0,6.030958557E-1,1.042132874E0
1.291953182E2,-8.625962219E0,5.177732849E-1,1.424288177E0
1.292053672E2,-8.888965302E0,3.347039795E-1,1.809736633E0
1.292154152E2,-9.265133057E0,7.903564453E-2,2.085912323E0
1.292254642E2,-9.685458984E0,-1.833686829E-1,2.255060577E0
1.292355122E2,-9.936936035E0,-4.203259277E-1,2.224673767E0
1.292455602E2,-1.002495300E1,-5.037025452E-1,2.044298859E0
1.292556092E2,-9.998757477E0,-3.608995056E-1,1.839375000E0
1.292656572E2,-9.811496887E0,-3.622467041E-2,1.881138153E0
1.292757062E2,-9.564211121E0,3.933819580E-1,1.944755859E0
1.292857542E2,-9.561816101E0,9.681866455E-1,1.742676086E0
1.292958022E2,-9.946366425E0,1.648372192E0,1.469793549E0
1.293058512E2,-1.084120560E1,2.476599884E0,8.349636841E-1
1.293158992E2,-1.234318222E1,3.388054504E0,-1.685494995E-1
1.293259472E2,-1.438852890E1,4.535717926E0,-1.470691681E0
1.293359962E2,-1.667592224E1,5.634882202E0,-2.143392792E0
1.293460442E2,-1.748783386E1,5.272036743E0,-1.131197662E0
1.293560932E2,-1.598091751E1,2.681823120E0,-3.891906738E-3
1.293661412E2,-1.480211884E1,-6.664141846E-1,4.177812195E-1
1.293761892E2,-1.335567673E1,-3.015628967E0,-1.525328064E-1
1.293862382E2,-1.144579834E1,-3.674259338E0,-3.501219177E-1
1.293962862E2,-9.567354584E0,-3.177143097E0,-1.826202393E-2
1.294063352E2,-8.181835785E0,-2.404000854E0,-4.011657715E-1
1.294163832E2,-7.386240234E0,-1.448238373E0,-1.305435333E0
1.294264312E2,-6.918462982E0,-1.863624573E-1,-1.869612122E0
1.294364802E2,-6.486012268E0,1.040486298E0,-2.143841858E0
1.294465282E2,-6.489604797E0,2.117945709E0,-2.615211639E0
1.294565772E2,-7.107220459E0,3.048560486E0,-2.733016663E0
1.294666252E2,-7.996970215E0,3.776496735E0,-2.101030884E0
1.294766732E2,-9.081015930E0,4.090094604E0,-1.174158325E0
1.294867222E2,-1.011940659E1,3.938609619E0,-5.102888489E-1
1.294967702E2,-1.075214081E1,3.279979248E0,-1.318757629E-1
1.295068182E2,-1.115016312E1,2.261497192E0,2.939886475E-1
1.295168672E2,-1.109223358E1,1.250798950E0,6.653663635E-1
1.295269152E2,-1.009755203E1,1.718426514E-1,7.376660156E-1
1.295369642E2,-9.170230408E0,-6.976991272E-1,6.406677246E-1
1.295470122E2,-8.615933075E0,-1.151405640E0,3.894900513E-1
1.295570602E2,-8.366551666E0,-1.300196228E0,1.920506287E-1
1.295671092E2,-8.254584503E0,-1.190175018E0,9.445358276E-2
1.295771572E2,-8.150999908E0,-1.043779449E0,8.951385498E-2
1.295872062E2,-7.913892975E0,-8.111631775E-1,2.020797729E-2
1.295972542E2,-7.745193787E0,-5.950126648E-1,8.397537231E-2
1.296073022E2,-7.612270203E0,-4.849914551E-1,2.228865051E-1
1.296173512E2,-7.635172577E0,-4.827461243E-1,4.567002869E-1
1.296273992E2,-7.840695190E0,-5.854325867E-1,5.854325867E-1
1.296374472E2,-8.223449249E0,-6.981481934E-1,6.171665955E-1
1.296474962E2,-8.698860626E0,-7.325765991E-1,7.750881958E-1
1.296575442E2,-9.084758148E0,-7.147636414E-1,9.848020935E-1
1.296675932E2,-9.314530334E0,-6.095324707E-1,1.179696808E0
1.296776412E2,-9.417516174E0,-4.101470947E-1,1.417701874E0
1.296876892E2,-9.382638702E0,-2.637515259E-1,1.647923126E0
1.296977382E2,-9.174721069E0,-2.245330811E-1,1.778601379E0
1.297077862E2,-8.988358612E0,-2.659968567E-1,1.811233521E0
1.297178352E2,-8.906029816E0,-2.064207458E-1,1.835632782E0
1.297278832E2,-9.010213165E0,-5.298980713E-2,1.939067688E0
1.297379312E2,-9.205556946E0,1.425036621E-1,2.037862244E0
1.297479802E2,-9.348060608E0,2.944377136E-1,2.225871277E0
1.297580282E2,-9.480984192E0,3.620970154E-1,2.305355988E0
1.297680772E2,-9.543703766E0,3.417393494E-1,2.249821472E0
1.297781252E2,-9.590855713E0,1.681004333E-1,2.150428162E0
1.297881732E2,-9.773176575E0,-1.429527283E-1,1.914069672E0
1.297982222E2,-1.003932312E1,-4.704716492E-1,1.506317596E0
1.298082702E2,-1.051383636E1,-8.617579651E-1,9.485774231E-1
1.298183182E2,-1.139699982E1,-1.500629425E0,3.353027344E-1
1.298283672E2,-1.312186295E1,-2.458487549E0,-7.032376099E-1
1.298384152E2,-1.556283691E1,-3.218606873E0,-2.246528320E0
1.298484642E2,-1.749262390E1,-2.774330750E0,-2.159559174E0
1.298585122E2,-1.762569717E1,-8.038284302E-1,-3.363505554E-1
1.298685602E2,-1.685255493E1,9.717791748E-1,1.939965820E-1
1.298786092E2,-1.593376556E1,1.467847595E0,-5.568420410E-1
1.298886572E2,-1.452489532E1,1.115779724E0,-1.362766113E0
1.298987062E2,-1.258492950E1,3.981719971E-1,-1.975741425E0
1.299087542E2,-1.024993515E1,-3.200344849E-1,-2.223027191E0
1.299188022E2,-7.763455811E0,-6.463558960E-1,-2.149979095E0
1.299288512E2,-5.522166595E0,-6.445596313E-1,-1.738933868E0
1.299388992E2,-3.959416351E0,-5.342390442E-1,-9.716294861E-1
1.299489472E2,-3.285667419E0,-5.785469055E-1,-1.923500061E-1
1.299589962E2,-3.476221161E0,-1.037043457E0,2.252815247E-1
1.299690442E2,-4.461322632E0,-1.658401337E0,2.724334717E-1
1.299790932E2,-6.267167358E0,-2.149979095E0,2.330653381E-1
1.299891412E2,-8.633895721E0,-2.337539063E0,1.914518738E-1
1.299991892E2,-1.098355957E1,-2.099683685E0,-2.582130432E-1
1.300092382E2,-1.274165359E1,-1.224004669E0,-8.128097534E-1
1.300192862E2,-1.349264191E1,-1.481918335E-2,-7.502398682E-1
1.300293352E2,-1.326930634E1,9.282197571E-1,-1.660047913E-1
1.300393832E2,-1.260603561E1,1.432071991E0,4.421804810E-1
1.300494312E2,-1.176328812E1,1.512155457E0,5.923182678E-1
1.300594802E2,-1.113264954E1,1.225351868E0,4.963677979E-1
1.300695282E2,-1.033286270E1,7.432044983E-1,4.052073669E-1
1.300795772E2,-9.400002594E0,1.622625732E-1,2.833607483E-1
1.300896252E2,-8.522377625E0,-4.052073669E-1,2.276765442E-1
1.300996732E2,-7.639363861E0,-7.894583130E-1,2.462379456E-1
1.301097222E2,-6.892716522E0,-9.379495239E-1,3.213816833E-1
1.301197702E2,-6.534212036E0,-8.309220886E-1,3.788621521E-1
1.301298182E2,-6.536307678E0,-5.119354248E-1,4.339476013E-1
1.301398672E2,-6.996450806E0,-1.505868530E-1,5.321434021E-1
1.301499152E2,-7.596253510E0,1.865121460E-1,6.647676086E-1
1.301599642E2,-8.095615082E0,4.095483398E-1,7.418572998E-1
1.301700122E2,-8.500223694E0,5.513035583E-1,7.225474548E-1
1.301800602E2,-8.806187439E0,6.611750793E-1,7.247927856E-1
1.301901092E2,-8.891959076E0,7.565267944E-1,7.762857056E-1
1.302001572E2,-9.012907562E0,7.933502197E-1,9.268725586E-1
1.302102062E2,-9.160650330E0,7.355703735E-1,1.183289337E0
1.302202542E2,-9.404642944E0,5.881269836E-1,1.429377594E0
1.302303022E2,-9.627679138E0,3.447331238E-1,1.669777679E0
1.302403512E2,-9.824968872E0,8.532257080E-2,1.790127411E0
1.302503992E2,-9.956245880E0,-8.801696777E-2,1.713187408E0
1.302604482E2,-1.001073257E1,3.218307495E-2,1.520837402E0
1.302704962E2,-1.005878265E1,4.309538269E-1,1.482068024E0
1.302805442E2,-1.007120682E1,9.626481628E-1,1.542093201E0
1.302905932E2,-1.008452911E1,1.445094910E0,1.456471252E0
1.303006412E2,-1.049228119E1,1.961820374E0,1.023870850E0
1.303106892E2,-1.127620102E1,2.627336426E0,4.179309082E-1
1.303207382E2,-1.227282852E1,3.272345123E0,-1.019380188E-1
1.303307862E2,-1.353141129E1,3.885919189E0,-1.380130005E-1
1.303408352E2,-1.425425812E1,4.323908386E0,6.722520447E-1
1.303508832E2,-1.460213470E1,3.407214661E0,8.987310791E-1
1.303609312E2,-1.479867599E1,9.333091736E-1,6.182144165E-2
1.303709802E2,-1.439721085E1,-1.586401062E0,-1.031504974E0
1.303810282E2,-1.347408051E1,-2.612666931E0,-1.755699005E0
1.303910772E2,-1.221115677E1,-2.227068787E0,-1.989662476E0
1.304011252E2,-1.095826218E1,-1.430275726E0,-1.794767761E0
1.304111732E2,-9.823471985E0,-5.010081482E-1,-1.484313354E0
1.304212222E2,-8.832981720E0,1.718426514E-1,-1.400487671E0
1.304312702E2,-8.145461426E0,6.045927429E-1,-1.944306793E0
1.304413182E2,-7.591912537E0,9.900411987E-1,-2.951562195E0
1.304513672E2,-7.205116882E0,1.639540558E0,-3.380869446E0
1.304614152E2,-7.260801086E0,2.647544403E0,-2.633922729E0
1.304714642E2,-7.743098145E0,3.748954010E0,-1.564097443E0
1.304815122E2,-8.438851318E0,4.317471771E0,-6.078858948E-1
1.304915602E2,-9.107810211E0,4.154610443E0,1.107696533E-2
1.305016092E2,-9.612111511E0,3.334915009E0,2.978805542E-1
1.305116572E2,-1.011955627E1,2.148931274E0,2.404000854E-1
1.305217062E2,-9.984087982E0,8.919950867E-1,3.847000122E-2
1.305317542E2,-9.666598206E0,-2.737806702E-1,-1.008901978E-1
1.305418022E2,-9.378297729E0,-1.093625793E0,-1.227447510E-1
1.305518512E2,-9.181307373E0,-1.535806274E0,-1.350192261E-1
1.305618992E2,-8.820707245E0,-1.668580170E0,-1.583706665E-1
1.305719482E2,-8.432265015E0,-1.495240631E0,-1.526824951E-1
1.305819962E2,-7.985144806E0,-1.265019379E0,-2.001338196E-1
1.305920442E2,-7.569309540E0,-1.010398865E0,-2.100132751E-1
1.306020932E2,-7.335944824E0,-7.331753540E-1,-1.627116394E-1
1.306121412E2,-7.247927856E0,-6.050418091E-1,-4.430786133E-2
1.306221892E2,-7.296876068E0,-5.508544922E-1,2.155517578E-2
1.306322382E2,-7.680528259E0,-5.072950745E-1,1.151106262E-1
1.306422862E2,-8.274044037E0,-4.213737488E-1,3.222798157E-1
1.306523352E2,-8.866362305E0,-3.097059631E-1,6.762936401E-1
1.306623832E2,-9.328601074E0,-2.695893860E-1,9.868977356E-1
1.306724312E2,-9.632768555E0,-3.008743286E-1,1.237626343E0
1.306824802E2,-9.736802216E0,-4.093986511E-1,1.416803741E0
1.306925282E2,-9.660311279E0,-5.412744141E-1,1.581760712E0
1.307025772E2,-9.463620300E0,-6.783892822E-1,1.671274567E0
1.307126252E2,-9.243577881E0,-7.545808411E-1,1.684746552E0
1.307226732E2,-9.191785583E0,-7.207511902E-1,1.689237213E0
1.307327222E2,-9.372908936E0,-5.614823914E-1,1.708696747E0
1.307427702E2,-9.445657654E0,-3.284170532E-1,1.809886322E0
1.307528192E2,-9.568851471E0,-1.636097717E-1,1.914518738E0
1.307628672E2,-9.814490662E0,-5.388793945E-2,1.950144653E0
1.307729152E2,-1.005563919E1,-1.451980591E-1,1.808090057E0
1.307829642E2,-1.037851776E1,-5.007087708E-1,1.495989075E0
1.307930122E2,-1.082623672E1,-1.080902252E0,9.789642334E-1
1.308030602E2,-1.153650970E1,-1.721719666E0,3.917353821E-1
1.308131092E2,-1.266082169E1,-2.279609528E0,-2.564167786E-1
1.308231572E2,-1.413944687E1,-2.590962067E0,-1.013542328E0
1.308332062E2,-1.524654465E1,-2.170636139E0,-5.614823914E-1
1.308432542E2,-1.588601486E1,-9.810598755E-1,5.993536377E-1
1.308533022E2,-1.618629044E1,7.541317749E-1,4.406835938E-1
1.308633512E2,-1.539054520E1,2.546354828E0,-4.963677979E-1
1.308733992E2,-1.350117416E1,3.422183533E0,-1.296004944E0
1.308834482E2,-1.115106125E1,3.191064148E0,-1.638193359E0
1.308934962E2,-8.614136810E0,2.326911163E0,-1.724114685E0
1.309035442E2,-6.608158264E0,1.259630585E0,-1.760938110E0
1.309135932E2,-5.493276672E0,3.122506714E-1,-1.778751068E0
1.309236412E2,-5.490282898E0,-7.524851990E-1,-1.548529816E0
1.309336902E2,-6.262976074E0,-1.988015900E0,-8.848100281E-1
1.309437382E2,-7.614964600E0,-2.972967682E0,-4.430786133E-2
1.309537862E2,-9.357790375E0,-3.511547699E0,3.233276367E-1
1.309638352E2,-1.138712036E1,-3.569926300E0,-2.095642090E-2
1.309738832E2,-1.283520905E1,-3.021317139E0,-5.355862427E-1
1.309839312E2,-1.346255447E1,-2.095941467E0,-7.652087402E-1
1.309939802E2,-1.319595886E1,-1.043330383E0,-5.372328186E-1
1.310040282E2,-1.226803848E1,-1.083746338E-1,-2.655477905E-1
1.310140772E2,-1.118908218E1,5.855822754E-1,-1.704954529E-1
1.310241252E2,-1.002450394E1,1.003064117E0,-1.661544800E-1
1.310341732E2,-8.925639038E0,1.195713501E0,-1.007405090E-1
1.310442222E2,-8.067323914E0,1.169967041E0,1.332229614E-2
1.310542702E2,-7.482789459E0,1.104852448E0,6.256988525E-2
1.310643192E2,-7.110663300E0,1.023421783E0,1.407073975E-1
1.310743672E2,-6.860234070E0,8.211923218E-1,2.615061951E-1
1.310844152E2,-6.809190216E0,6.494993591E-1,3.399430847E-1
1.310944642E2,-6.841073914E0,5.406756592E-1,3.806584167E-1
1.311045122E2,-7.010671234E0,4.276606750E-1,3.905378723E-1
1.311145612E2,-7.164251862E0,2.746788025E-1,4.436773682E-1
1.311246092E2,-7.402406616E0,2.644999695E-1,5.360353088E-1
1.311346572E2,-7.719297638E0,3.571572876E-1,6.429130554E-1
1.311447062E2,-7.970625000E0,4.312532043E-1,7.438032532E-1
1.311547542E2,-8.232879639E0,5.834866333E-1,9.328601074E-1
1.311648032E2,-8.553213501E0,6.454577637E-1,1.213077393E0
1.311748512E2,-8.861272888E0,7.140151978E-1,1.321901093E0
1.311848992E2,-9.104517059E0,7.265890503E-1,1.520388336E0
1.311949482E2,-9.461374969E0,7.217990112E-1,1.786235504E0
1.312049962E2,-9.794582062E0,6.759942627E-1,1.988914032E0
1.312150442E2,-9.971663818E0,5.340893555E-1,2.048639832E0
1.312250932E2,-9.951006775E0,4.143383789E-1,1.932032318E0
1.312351412E2,-9.800868988E0,4.463717651E-1,1.823507996E0
1.312451902E2,-9.568252716E0,6.114784241E-1,1.859882355E0
1.312552382E2,-9.427395630E0,8.798703003E-1,1.966460724E0
1.312652862E2,-9.527986450E0,1.295406189E0,1.657353516E0
1.312753352E2,-1.028122009E1,1.863175507E0,9.418414307E-1
1.312853832E2,-1.162063477E1,2.687062225E0,1.116677856E-1
1.312954326E2,-1.325882812E1,3.803590393E0,-4.764591980E-1
1.313054806E2,-1.495001129E1,4.803660736E0,-1.428030396E-1
1.313155286E2,-1.605920471E1,4.943919067E0,1.168021088E0
1.313255776E2,-1.583961136E1,3.419189758E0,1.620679779E0
1.313356256E2,-1.528351776E1,4.177812195E-1,8.931925964E-1
1.313456746E2,-1.401086426E1,-2.392325134E0,-2.498304749E-1
1.313557226E2,-1.220187607E1,-3.654949493E0,-1.530118103E0
1.313657706E2,-1.030487091E1,-3.371139679E0,-1.991009674E0
1.313758196E2,-8.940009155E0,-2.493215332E0,-1.927691345E0
1.313858676E2,-8.370144196E0,-1.364113312E0,-2.035317535E0
1.313959166E2,-8.336464233E0,8.981323242E-4,-2.255958710E0
1.314059646E2,-8.643026733E0,1.398392029E0,-2.588117981E0
1.314160126E2,-9.036109314E0,2.746338959E0,-2.903063049E0
1.314260616E2,-9.435778198E0,4.043092346E0,-2.696342926E0
1.314361096E2,-1.001716919E1,4.944966888E0,-1.780846710E0
1.314461586E2,-1.070349197E1,5.010530548E0,-9.256750488E-1
1.314562066E2,-1.108370132E1,4.146976318E0,-4.731660461E-1
1.314662546E2,-1.081800385E1,2.870580597E0,-1.179547119E-1
1.314763036E2,-1.029573990E1,1.722019043E0,1.480421448E-1
1.314863516E2,-9.649683380E0,7.530839539E-1,2.481838989E-1
1.314963996E2,-8.722062378E0,2.694396973E-3,2.636018372E-1
1.315064486E2,-7.985593872E0,-6.086343384E-1,1.627116394E-1
1.315164966E2,-7.474107513E0,-1.057550812E0,7.738906860E-2
1.315265456E2,-7.114555206E0,-1.362616425E0,-7.634124756E-2
1.315365936E2,-7.106621704E0,-1.505269775E0,-3.556604004E-1
1.315466416E2,-7.180268555E0,-1.396895142E0,-4.691244507E-1
1.315566906E2,-7.301366730E0,-1.060993652E0,-2.948867798E-1
1.315667386E2,-7.104526062E0,-6.759942627E-1,-1.005908203E-1
1.315767876E2,-7.153773651E0,-4.414320374E-1,1.104702759E-1
1.315868356E2,-7.461683350E0,-4.059558105E-1,2.546205139E-1
1.315968836E2,-7.874075775E0,-5.185217285E-1,3.580554199E-1
1.316069326E2,-8.407266998E0,-7.378157043E-1,4.492158508E-1
1.316169806E2,-8.906329193E0,-9.389973450E-1,5.828878784E-1
1.316270296E2,-9.399403839E0,-9.804611206E-1,8.062234497E-1
1.316370776E2,-9.685608673E0,-9.464817810E-1,1.123264160E0
1.316471256E2,-9.777367859E0,-8.668473816E-1,1.461111603E0
1.316571746E2,-9.670639801E0,-7.806266785E-1,1.751208344E0
1.316672226E2,-9.502838745E0,-7.357200623E-1,1.998793488E0
1.316772716E2,-9.237290955E0,-6.870712280E-1,2.076781311E0
1.316873196E2,-9.173972626E0,-5.673202515E-1,2.199526062E0
1.316973676E2,-9.251810760E0,-3.899391174E-1,2.409838715E0
1.317074166E2,-9.422156525E0,-1.499880981E-1,2.689457245E0
1.317174646E2,-9.463919678E0,1.116677856E-1,2.916535034E0
1.317275136E2,-9.365125122E0,2.362088013E-1,3.041525116E0
1.317375616E2,-9.329349518E0,1.366658020E-1,3.051853638E0
1.317476096E2,-9.249864807E0,-8.906478882E-2,2.897674255E0
1.317576586E2,-9.376501465E0,-3.613485718E-1,2.561323700E0
1.317677066E2,-9.859696655E0,-6.942562866E-1,1.879641266E0
1.317777546E2,-1.082728455E1,-1.130898285E0,8.696914673E-1
1.317878036E2,-1.278626083E1,-1.716330872E0,-2.567161560E-1
1.317978516E2,-1.555430466E1,-2.232607269E0,-1.527124329E0
1.318079006E2,-1.812041840E1,-2.154769135E0,-2.695295105E0
1.318179486E2,-1.885853348E1,-7.686515808E-1,-2.605182495E0
1.318279966E2,-1.735999969E1,1.414558411E0,-1.444047089E0
1.318380456E2,-1.555610092E1,2.201322327E0,-7.635621643E-1
1.318480936E2,-1.396940048E1,1.631008301E0,-9.967771912E-1
1.318581426E2,-1.215352661E1,7.315287781E-1,-1.825603638E0
1.318681906E2,-9.964029694E0,2.728825378E-1,-2.292333069E0
1.318782386E2,-7.901169434E0,2.948867798E-1,-2.108665009E0
1.318882876E2,-6.538553009E0,3.168910217E-1,-1.613345032E0
1.318983356E2,-5.870941315E0,1.450483704E-1,-9.752220154E-1
1.319083846E2,-5.648204498E0,-3.842509460E-1,-5.604345703E-1
1.319184326E2,-5.822741547E0,-1.343905334E0,-2.664459229E-1
1.319284806E2,-6.470294952E0,-2.381996613E0,2.365081787E-2
1.319385296E2,-7.518565063E0,-3.324137421E0,9.879455566E-2
1.319485776E2,-9.085656281E0,-3.636388092E0,1.062789917E-1
1.319586266E2,-1.048644333E1,-2.947071533E0,-6.990463257E-2
