ts,bdaddress,rssi
84.1623260974884,C0:1C:4D:47:F2:FA,-100
84.18973112106323,C0:1C:4D:44:0F:6C,-83
84.2274558544159,C0:1C:4D:45:9B:83,-95
84.2287483215332,C0:1C:4D:44:6F:F0,-97
84.22994065284729,C0:1C:4D:44:7F:46,-91
84.23079872131348,C0:1C:4D:46:8E:2E,-87
84.23978614807129,C0:1C:4D:45:95:98,-82
84.24145579338074,C0:1C:4D:47:40:A3,-97
84.24281740188599,C0:1C:4D:45:D6:7F,-92
84.24679207801819,C0:1C:4D:45:B4:64,-87
84.2664258480072,C0:1C:4D:46:0B:63,-100
84.26725840568542,C0:1C:4D:45:EA:E6,-95
84.26799058914185,C0:1C:4D:47:F2:FA,-102
84.28780961036682,C0:1C:4D:45:55:02,-74
84.28912448883057,C0:1C:4D:44:0F:6C,-83
84.31342434883118,C0:1C:4D:46:EE:85,-91
84.33377838134766,C0:1C:4D:44:7F:46,-92
84.33560800552368,C0:1C:4D:46:8E:2E,-90
84.34539580345154,C0:1C:4D:47:CF:0A,-86
84.34698724746704,C0:1C:4D:45:95:98,-83
84.34842872619629,C0:1C:4D:45:D6:7F,-98
84.35015559196472,C0:1C:4D:47:40:A3,-92
84.35199165344238,C0:1C:4D:46:C1:DB,-97
84.35592865943909,C0:1C:4D:45:B4:64,-89
84.39228940010071,C0:1C:4D:44:EA:96,-96
84.39378666877747,C0:1C:4D:44:0F:6C,-85
84.39491128921509,C0:1C:4D:45:55:02,-72
84.42035818099976,C0:1C:4D:45:9B:83,-97
84.43790292739868,C0:1C:4D:46:8E:2E,-91
84.44038033485413,C0:1C:4D:44:7F:46,-89
84.45840454101562,C0:1C:4D:47:CF:0A,-83
84.46033191680908,C0:1C:4D:45:B4:64,-89
84.46695137023926,C0:1C:4D:47:C6:F6,-100
84.48380446434021,C0:1C:4D:44:D1:F4,-95
84.4858729839325,C0:1C:4D:47:67:94,-100
84.49623656272888,C0:1C:4D:45:55:02,-72
84.49750757217407,C0:1C:4D:44:0F:6C,-84
84.51931524276733,C0:1C:4D:44:1A:A6,-103
84.5212926864624,C0:1C:4D:45:9B:83,-99
84.5395941734314,C0:1C:4D:46:8E:2E,-93
84.54130864143372,C0:1C:4D:44:7F:46,-98
84.5473747253418,C0:1C:4D:44:32:56,-99
84.56799387931824,C0:1C:4D:45:D6:7F,-97
84.57101702690125,C0:1C:4D:47:CF:0A,-91
84.57257080078125,C0:1C:4D:45:B4:64,-86
84.58132266998291,C0:1C:4D:46:13:41,-98
84.59916806221008,C0:1C:4D:45:55:02,-71
84.60907983779907,C0:1C:4D:47:B7:9E,-100
84.63116765022278,C0:1C:4D:45:9B:83,-95
84.65886402130127,C0:1C:4D:44:6F:F0,-93
84.66153287887573,C0:1C:4D:46:8E:2E,-92
84.66367244720459,C0:1C:4D:44:7F:46,-99
84.66553592681885,C0:1C:4D:44:32:56,-97
84.66700625419617,C0:1C:4D:45:95:98,-83
84.66865181922913,C0:1C:4D:45:D6:7F,-98
84.67035174369812,C0:1C:4D:47:CF:0A,-83
84.67214441299438,C0:1C:4D:45:B4:64,-86
84.69397306442261,C0:1C:4D:47:C8:BD,-100
84.69942784309387,C0:1C:4D:46:13:41,-99
84.70035004615784,C0:1C:4D:46:0B:63,-96
84.7011833190918,C0:1C:4D:44:0F:6C,-86
84.71447682380676,C0:1C:4D:47:B7:9E,-99
84.76680326461792,C0:1C:4D:45:95:98,-85
84.76842784881592,C0:1C:4D:45:B4:64,-88
84.76989603042603,C0:1C:4D:45:D6:7F,-90
84.78766298294067,C0:1C:4D:47:C8:BD,-100
84.78941321372986,C0:1C:4D:46:13:41,-100
84.79552006721497,C0:1C:4D:46:0B:63,-100
84.80258226394653,C0:1C:4D:45:55:02,-79
84.80793380737305,C0:1C:4D:44:0F:6C,-96
84.82859325408936,C0:1C:4D:46:EE:85,-93
84.85525941848755,C0:1C:4D:46:4B:57,-100
84.85727071762085,C0:1C:4D:44:32:56,-98
84.85894536972046,C0:1C:4D:44:6F:F0,-96
84.86790490150452,C0:1C:4D:45:95:98,-87
84.8832757472992,C0:1C:4D:45:B4:64,-89
84.89402937889099,C0:1C:4D:47:C6:F6,-94
84.9060435295105,C0:1C:4D:47:17:D0,-92
84.91203570365906,C0:1C:4D:45:55:02,-75
84.91773104667664,C0:1C:4D:44:0F:6C,-91
84.9304587841034,C0:1C:4D:47:B7:9E,-96
84.93613839149475,C0:1C:4D:46:28:F2,-99
84.95369863510132,C0:1C:4D:44:7F:46,-97
84.96649193763733,C0:1C:4D:46:8E:2E,-100
84.967609167099,C0:1C:4D:44:6F:F0,-97
84.96905636787415,C0:1C:4D:45:95:98,-95
84.98467588424683,C0:1C:4D:45:B4:64,-91
84.9861843585968,C0:1C:4D:46:C1:DB,-97
84.9871473312378,C0:1C:4D:47:C6:F6,-92
84.98818683624268,C0:1C:4D:47:C8:BD,-101
85.00696349143982,C0:1C:4D:47:67:94,-102
85.01052832603455,C0:1C:4D:45:55:02,-70
85.0113878250122,C0:1C:4D:46:0B:63,-94
85.01533341407776,C0:1C:4D:44:0F:6C,-96
85.04014587402344,C0:1C:4D:46:EE:85,-91
85.04472541809082,C0:1C:4D:46:28:F2,-101
85.06268620491028,C0:1C:4D:44:7F:46,-89
85.06463527679443,C0:1C:4D:46:8E:2E,-100
85.07416367530823,C0:1C:4D:45:95:98,-95
85.07774114608765,C0:1C:4D:45:D6:7F,-101
85.08576154708862,C0:1C:4D:47:CF:0A,-81
85.09014678001404,C0:1C:4D:45:B4:64,-93
85.11444425582886,C0:1C:4D:44:EA:96,-94
85.1187391281128,C0:1C:4D:45:55:02,-74
85.13971161842346,C0:1C:4D:45:9B:83,-102
85.16723227500916,C0:1C:4D:47:B7:9E,-100
85.16819834709167,C0:1C:4D:44:32:56,-99
85.16904139518738,C0:1C:4D:44:7F:46,-90
85.16984724998474,C0:1C:4D:46:8E:2E,-98
85.18016242980957,C0:1C:4D:45:95:98,-88
85.19941568374634,C0:1C:4D:45:B4:64,-100
85.20043468475342,C0:1C:4D:47:CF:0A,-85
85.20971727371216,C0:1C:4D:46:C1:DB,-100
85.21879267692566,C0:1C:4D:44:EA:96,-96
85.22309851646423,C0:1C:4D:44:0F:6C,-84
85.24305295944214,C0:1C:4D:45:9B:83,-99
85.27080488204956,C0:1C:4D:46:EE:85,-92
85.27212405204773,C0:1C:4D:46:28:F2,-100
85.27337551116943,C0:1C:4D:44:7F:46,-94
85.28071355819702,C0:1C:4D:46:8E:2E,-89
85.29073810577393,C0:1C:4D:47:40:A3,-97
85.2954044342041,C0:1C:4D:45:B4:64,-100
85.29659819602966,C0:1C:4D:47:CF:0A,-86
85.29959607124329,C0:1C:4D:47:C6:F6,-92
85.30357956886292,C0:1C:4D:47:C8:BD,-98
85.31529521942139,C0:1C:4D:45:EA:E6,-96
85.32198667526245,C0:1C:4D:45:55:02,-75
85.32469296455383,C0:1C:4D:44:0F:6C,-88
85.35634636878967,C0:1C:4D:46:EE:85,-97
85.38334488868713,C0:1C:4D:44:7F:46,-90
85.38525462150574,C0:1C:4D:46:8E:2E,-91
85.40838837623596,C0:1C:4D:45:D6:7F,-91
85.41019535064697,C0:1C:4D:47:CF:0A,-84
85.41840171813965,C0:1C:4D:46:13:41,-96
85.42562198638916,C0:1C:4D:47:67:94,-98
85.43261790275574,C0:1C:4D:44:0F:6C,-89
85.4720230102539,C0:1C:4D:46:EE:85,-85
85.48280906677246,C0:1C:4D:44:6F:F0,-97
85.49992275238037,C0:1C:4D:45:95:98,-87
85.50144410133362,C0:1C:4D:45:B4:64,-100
85.50283098220825,C0:1C:4D:47:40:A3,-98
85.52682900428772,C0:1C:4D:47:CF:0A,-85
85.52817916870117,C0:1C:4D:46:13:41,-100
85.52993392944336,C0:1C:4D:47:67:94,-98
85.53582715988159,C0:1C:4D:45:55:02,-91
85.5634388923645,C0:1C:4D:47:B7:9E,-97
85.58664989471436,C0:1C:4D:44:6F:F0,-96
85.60776948928833,C0:1C:4D:45:B4:64,-94
85.61440753936768,C0:1C:4D:47:CF:0A,-91
85.6394476890564,C0:1C:4D:47:67:94,-100
85.64169478416443,C0:1C:4D:44:0F:6C,-90
85.64390635490417,C0:1C:4D:45:55:02,-89
85.68560552597046,C0:1C:4D:46:EE:85,-84
85.6955075263977,C0:1C:4D:44:7F:46,-92
85.71835613250732,C0:1C:4D:45:D6:7F,-91
85.77639150619507,C0:1C:4D:46:EE:85,-80
85.81802678108215,C0:1C:4D:45:95:98,-98
85.81970310211182,C0:1C:4D:45:B4:64,-97
85.83601069450378,C0:1C:4D:47:CF:0A,-98
85.83736515045166,C0:1C:4D:45:EA:E6,-94
85.85203552246094,C0:1C:4D:45:55:02,-86
85.88036775588989,C0:1C:4D:46:EE:85,-78
85.91779780387878,C0:1C:4D:45:95:98,-97
85.91976118087769,C0:1C:4D:45:B4:64,-96
85.92860174179077,C0:1C:4D:47:CF:0A,-89
85.93195486068726,C0:1C:4D:47:C6:F6,-94
85.9584550857544,C0:1C:4D:45:55:02,-81
85.96052980422974,C0:1C:4D:44:0F:6C,-85
85.98647117614746,C0:1C:4D:46:EE:85,-80
85.98981547355652,C0:1C:4D:47:B7:9E,-97
85.9999589920044,C0:1C:4D:46:28:F2,-99
86.02292442321777,C0:1C:4D:45:D6:7F,-93
86.02457618713379,C0:1C:4D:45:95:98,-98
86.02995324134827,C0:1C:4D:47:CF:0A,-88
86.03484082221985,C0:1C:4D:47:C8:BD,-101
86.03911137580872,C0:1C:4D:45:EA:E6,-98
86.04082775115967,C0:1C:4D:47:C6:F6,-94
86.06394696235657,C0:1C:4D:44:0F:6C,-91
86.10852932929993,C0:1C:4D:44:32:56,-101
86.1100082397461,C0:1C:4D:44:7F:46,-92
86.11120891571045,C0:1C:4D:46:28:F2,-92
86.12394523620605,C0:1C:4D:46:C1:DB,-102
86.12482213973999,C0:1C:4D:45:95:98,-96
86.13077783584595,C0:1C:4D:45:D6:7F,-94
86.14453125,C0:1C:4D:47:C6:F6,-91
86.16033005714417,C0:1C:4D:45:55:02,-80
86.19030094146729,C0:1C:4D:46:EE:85,-86
86.20080041885376,C0:1C:4D:47:0E:9D,-103
86.20279860496521,C0:1C:4D:47:B7:9E,-94
86.2360508441925,C0:1C:4D:46:8E:2E,-95
86.24317979812622,C0:1C:4D:45:D6:7F,-96
86.24405574798584,C0:1C:4D:47:CF:0A,-94
86.26462388038635,C0:1C:4D:45:55:02,-85
86.27413845062256,C0:1C:4D:44:0F:6C,-92
86.29595732688904,C0:1C:4D:46:EE:85,-86
86.31506609916687,C0:1C:4D:44:1A:A6,-97
86.34561371803284,C0:1C:4D:46:8E:2E,-96
86.35326886177063,C0:1C:4D:45:D6:7F,-94
86.36310052871704,C0:1C:4D:44:EA:96,-100
86.36725401878357,C0:1C:4D:45:55:02,-80
86.37223291397095,C0:1C:4D:44:0F:6C,-87
86.37955927848816,C0:1C:4D:47:17:D0,-91
86.39833807945251,C0:1C:4D:46:EE:85,-78
86.41877484321594,C0:1C:4D:44:7F:46,-94
86.42599940299988,C0:1C:4D:46:28:F2,-98
86.43581318855286,C0:1C:4D:46:C1:DB,-99
86.4436388015747,C0:1C:4D:45:95:98,-92
86.45589208602905,C0:1C:4D:45:EA:E6,-96
86.45774459838867,C0:1C:4D:47:CF:0A,-89
86.50843858718872,C0:1C:4D:45:9B:83,-96
86.53145456314087,C0:1C:4D:44:32:56,-96
86.53363823890686,C0:1C:4D:46:28:F2,-92
86.54305720329285,C0:1C:4D:44:6F:F0,-93
86.54801654815674,C0:1C:4D:46:8E:2E,-92
86.55917191505432,C0:1C:4D:45:EA:E6,-89
86.56094193458557,C0:1C:4D:47:CF:0A,-87
86.58365797996521,C0:1C:4D:44:0F:6C,-83
86.59248042106628,C0:1C:4D:47:17:D0,-95
86.64162707328796,C0:1C:4D:47:B7:9E,-97
86.64385676383972,C0:1C:4D:44:7F:46,-92
86.64598083496094,C0:1C:4D:44:32:56,-98
86.65236067771912,C0:1C:4D:45:95:98,-88
86.67122077941895,C0:1C:4D:46:8E:2E,-100
86.67285299301147,C0:1C:4D:45:EA:E6,-90
86.67382597923279,C0:1C:4D:45:B4:64,-97
86.67467856407166,C0:1C:4D:47:CF:0A,-89
86.68765544891357,C0:1C:4D:44:0F:6C,-98
86.69417834281921,C0:1C:4D:45:55:02,-80
86.73469543457031,C0:1C:4D:47:B7:9E,-100
86.73676705360413,C0:1C:4D:44:7F:46,-96
86.7438268661499,C0:1C:4D:46:28:F2,-88
86.75053930282593,C0:1C:4D:44:6F:F0,-98
86.75646209716797,C0:1C:4D:45:95:98,-89
86.80388164520264,C0:1C:4D:44:EA:96,-98
86.80676078796387,C0:1C:4D:44:0F:6C,-87
86.80826449394226,C0:1C:4D:45:55:02,-82
86.8277416229248,C0:1C:4D:45:9B:83,-97
86.85175371170044,C0:1C:4D:46:28:F2,-87
86.87127685546875,C0:1C:4D:45:95:98,-93
86.8802011013031,C0:1C:4D:47:CF:0A,-94
86.90225291252136,C0:1C:4D:44:0F:6C,-90
86.90379667282104,C0:1C:4D:45:55:02,-86
86.91215419769287,C0:1C:4D:47:17:D0,-91
86.92589521408081,C0:1C:4D:46:EE:85,-88
86.93223595619202,C0:1C:4D:47:0E:9D,-102
86.96327137947083,C0:1C:4D:46:28:F2,-87
86.97231245040894,C0:1C:4D:45:95:98,-98
86.9777307510376,C0:1C:4D:46:8E:2E,-100
86.98092293739319,C0:1C:4D:47:CF:0A,-94
86.99731421470642,C0:1C:4D:47:C6:F6,-94
86.99824023246765,C0:1C:4D:44:0F:6C,-92
87.00796413421631,C0:1C:4D:45:55:02,-77
87.03646802902222,C0:1C:4D:46:EE:85,-83
87.05187058448792,C0:1C:4D:47:B7:9E,-102
87.05438208580017,C0:1C:4D:46:28:F2,-91
87.07743287086487,C0:1C:4D:44:6F:F0,-100
87.10528016090393,C0:1C:4D:47:CF:0A,-92
87.1082034111023,C0:1C:4D:45:B4:64,-92
87.11060833930969,C0:1C:4D:44:0F:6C,-87
87.1170916557312,C0:1C:4D:45:55:02,-83
87.1181492805481,C0:1C:4D:47:17:D0,-94
87.13864231109619,C0:1C:4D:46:EE:85,-83
87.14980292320251,C0:1C:4D:45:9B:83,-94
87.15541100502014,C0:1C:4D:44:7F:46,-96
87.16306471824646,C0:1C:4D:46:28:F2,-98
87.18294978141785,C0:1C:4D:45:95:98,-91
87.18484926223755,C0:1C:4D:46:8E:2E,-98
87.19235467910767,C0:1C:4D:45:EA:E6,-97
87.19572973251343,C0:1C:4D:47:CF:0A,-92
87.24239897727966,C0:1C:4D:46:EE:85,-80
87.27852463722229,C0:1C:4D:47:B7:9E,-98
87.28016376495361,C0:1C:4D:46:28:F2,-93
87.28173327445984,C0:1C:4D:45:95:98,-92
87.29648661613464,C0:1C:4D:45:EA:E6,-100
87.31064009666443,C0:1C:4D:44:0F:6C,-81
87.32197737693787,C0:1C:4D:47:17:D0,-96
87.34621667861938,C0:1C:4D:46:EE:85,-80
87.34895873069763,C0:1C:4D:44:1A:A6,-94
87.38618326187134,C0:1C:4D:46:28:F2,-100
87.38786768913269,C0:1C:4D:45:95:98,-102
87.40871238708496,C0:1C:4D:47:CF:0A,-94
87.41591334342957,C0:1C:4D:44:EA:96,-93
87.41728830337524,C0:1C:4D:44:0F:6C,-84
87.42575979232788,C0:1C:4D:47:17:D0,-89
87.42694592475891,C0:1C:4D:45:55:02,-85
87.45100283622742,C0:1C:4D:46:EE:85,-80
87.47330355644226,C0:1C:4D:44:7F:46,-91
87.47526812553406,C0:1C:4D:47:B7:9E,-95
87.47724032402039,C0:1C:4D:46:28:F2,-96
87.48603534698486,C0:1C:4D:46:8E:2E,-93
87.51713800430298,C0:1C:4D:47:CF:0A,-90
87.51865148544312,C0:1C:4D:44:0F:6C,-83
87.55475807189941,C0:1C:4D:46:EE:85,-83
87.56365013122559,C0:1C:4D:44:1A:A6,-96
87.57884860038757,C0:1C:4D:46:28:F2,-100
87.5917181968689,C0:1C:4D:45:95:98,-90
87.5977873802185,C0:1C:4D:45:D6:7F,-99
87.63387489318848,C0:1C:4D:44:0F:6C,-96
87.6357650756836,C0:1C:4D:45:55:02,-82
87.65414381027222,C0:1C:4D:47:67:94,-98
87.65845227241516,C0:1C:4D:46:EE:85,-80
87.67974281311035,C0:1C:4D:44:7F:46,-93
87.68392086029053,C0:1C:4D:46:28:F2,-96
87.69209861755371,C0:1C:4D:45:95:98,-90
87.69589352607727,C0:1C:4D:46:8E:2E,-97
87.71849083900452,C0:1C:4D:45:D6:7F,-98
87.73778557777405,C0:1C:4D:44:0F:6C,-86
87.74448490142822,C0:1C:4D:45:55:02,-83
87.74695467948914,C0:1C:4D:47:17:D0,-93
87.78647923469543,C0:1C:4D:44:7F:46,-96
87.79366207122803,C0:1C:4D:46:28:F2,-92
87.82650804519653,C0:1C:4D:45:EA:E6,-98
87.83499550819397,C0:1C:4D:47:CF:0A,-93
87.83715915679932,C0:1C:4D:44:EA:96,-98
87.8428692817688,C0:1C:4D:45:55:02,-87
87.88222408294678,C0:1C:4D:46:EE:85,-84
87.88439416885376,C0:1C:4D:47:B7:9E,-102
87.91009306907654,C0:1C:4D:46:28:F2,-91
87.9116644859314,C0:1C:4D:45:95:98,-97
87.91468572616577,C0:1C:4D:44:6F:F0,-96
87.9987735748291,C0:1C:4D:44:7F:46,-90
88.00084352493286,C0:1C:4D:46:28:F2,-104
88.03880596160889,C0:1C:4D:45:EA:E6,-94
88.04070615768433,C0:1C:4D:47:CF:0A,-94
88.05282878875732,C0:1C:4D:44:0F:6C,-89
88.07771611213684,C0:1C:4D:46:EE:85,-81
88.10278511047363,C0:1C:4D:44:7F:46,-87
88.12059235572815,C0:1C:4D:45:95:98,-96
88.13773345947266,C0:1C:4D:47:CF:0A,-91
88.1411964893341,C0:1C:4D:45:EA:E6,-93
88.14909529685974,C0:1C:4D:45:55:02,-83
88.15171337127686,C0:1C:4D:44:0F:6C,-95
88.17323327064514,C0:1C:4D:47:17:D0,-87
88.18049669265747,C0:1C:4D:46:EE:85,-81
88.20292472839355,C0:1C:4D:44:7F:46,-88
88.2223494052887,C0:1C:4D:46:8E:2E,-95
88.2413878440857,C0:1C:4D:47:CF:0A,-95
88.25015950202942,C0:1C:4D:45:EA:E6,-99
88.25714325904846,C0:1C:4D:44:0F:6C,-85
88.29371881484985,C0:1C:4D:45:9B:83,-97
88.30675625801086,C0:1C:4D:44:7F:46,-94
88.33359456062317,C0:1C:4D:46:8E:2E,-95
88.35077047348022,C0:1C:4D:45:B4:64,-98
88.35258746147156,C0:1C:4D:45:EA:E6,-100
88.36073708534241,C0:1C:4D:44:0F:6C,-94
88.36812567710876,C0:1C:4D:45:55:02,-87
88.37069964408875,C0:1C:4D:47:17:D0,-95
88.39080333709717,C0:1C:4D:46:EE:85,-78
88.4120512008667,C0:1C:4D:44:7F:46,-92
88.4603123664856,C0:1C:4D:45:B4:64,-99
88.46240162849426,C0:1C:4D:47:CF:0A,-101
88.46432733535767,C0:1C:4D:44:EA:96,-92
88.46673107147217,C0:1C:4D:44:0F:6C,-83
88.47106766700745,C0:1C:4D:45:55:02,-90
88.48926830291748,C0:1C:4D:47:17:D0,-91
88.49221134185791,C0:1C:4D:46:EE:85,-79
88.51266050338745,C0:1C:4D:47:B7:9E,-97
88.51680946350098,C0:1C:4D:44:7F:46,-93
88.53550481796265,C0:1C:4D:45:95:98,-86
88.56769180297852,C0:1C:4D:45:EA:E6,-98
88.57462549209595,C0:1C:4D:45:55:02,-80
88.58519649505615,C0:1C:4D:47:17:D0,-92
88.59948134422302,C0:1C:4D:46:EE:85,-85
88.60068464279175,C0:1C:4D:45:9B:83,-95
88.62744474411011,C0:1C:4D:44:7F:46,-93
88.64049339294434,C0:1C:4D:47:40:A3,-99
88.65481948852539,C0:1C:4D:46:8E:2E,-94
88.67266750335693,C0:1C:4D:44:0F:6C,-80
88.67466497421265,C0:1C:4D:45:EA:E6,-92
88.68061947822571,C0:1C:4D:45:55:02,-88
88.71831464767456,C0:1C:4D:45:9B:83,-100
88.71928262710571,C0:1C:4D:46:EE:85,-81
88.73266363143921,C0:1C:4D:44:7F:46,-98
88.73396968841553,C0:1C:4D:45:95:98,-96
88.78082537651062,C0:1C:4D:44:EA:96,-98
88.78291130065918,C0:1C:4D:44:0F:6C,-89
88.78458499908447,C0:1C:4D:47:CF:0A,-93
88.78749394416809,C0:1C:4D:45:EA:E6,-97
88.8042414188385,C0:1C:4D:46:EE:85,-77
88.84234523773193,C0:1C:4D:46:28:F2,-96
88.84430861473083,C0:1C:4D:44:7F:46,-91
88.88404941558838,C0:1C:4D:44:EA:96,-95
88.88968753814697,C0:1C:4D:44:0F:6C,-82
88.8906581401825,C0:1C:4D:45:55:02,-89
88.89149403572083,C0:1C:4D:45:EA:E6,-98
88.90819525718689,C0:1C:4D:46:EE:85,-79
88.92553162574768,C0:1C:4D:47:B7:9E,-95
88.95295524597168,C0:1C:4D:45:95:98,-86
88.95542883872986,C0:1C:4D:46:28:F2,-93
88.96070671081543,C0:1C:4D:44:7F:46,-96
88.96294689178467,C0:1C:4D:46:8E:2E,-88
88.98474359512329,C0:1C:4D:45:55:02,-88
88.99992275238037,C0:1C:4D:47:17:D0,-96
89.0150134563446,C0:1C:4D:46:EE:85,-80
89.08751320838928,C0:1C:4D:46:8E:2E,-95
89.10961675643921,C0:1C:4D:47:C6:F6,-96
89.11096620559692,C0:1C:4D:45:B4:64,-97
89.11187052726746,C0:1C:4D:44:EA:96,-99
89.11274266242981,C0:1C:4D:47:CF:0A,-91
89.11372184753418,C0:1C:4D:45:EA:E6,-99
89.11462759971619,C0:1C:4D:44:0F:6C,-80
89.14665365219116,C0:1C:4D:45:95:98,-97
89.16556239128113,C0:1C:4D:46:28:F2,-96
89.1677098274231,C0:1C:4D:44:7F:46,-90
89.17096138000488,C0:1C:4D:44:6F:F0,-98
89.20392632484436,C0:1C:4D:45:B4:64,-90
89.20595121383667,C0:1C:4D:44:EA:96,-96
89.20818161964417,C0:1C:4D:45:EA:E6,-90
89.21569395065308,C0:1C:4D:47:17:D0,-95
89.22595119476318,C0:1C:4D:45:9B:83,-99
89.23823833465576,C0:1C:4D:47:B7:9E,-98
89.24790930747986,C0:1C:4D:45:95:98,-92
89.29038095474243,C0:1C:4D:46:C1:DB,-100
89.30448627471924,C0:1C:4D:45:EA:E6,-93
89.30551743507385,C0:1C:4D:44:EA:96,-98
89.30621719360352,C0:1C:4D:44:0F:6C,-72
89.34442234039307,C0:1C:4D:47:B7:9E,-94
89.35497069358826,C0:1C:4D:45:95:98,-90
89.38040113449097,C0:1C:4D:46:28:F2,-97
89.38937020301819,C0:1C:4D:44:6F:F0,-88
89.40498113632202,C0:1C:4D:45:55:02,-91
89.40738821029663,C0:1C:4D:45:EA:E6,-90
89.41470837593079,C0:1C:4D:44:0F:6C,-75
89.4595410823822,C0:1C:4D:47:B7:9E,-92
89.46195793151855,C0:1C:4D:45:95:98,-87
89.46696090698242,C0:1C:4D:44:32:56,-98
89.46944451332092,C0:1C:4D:44:7F:46,-90
89.47382736206055,C0:1C:4D:46:28:F2,-97
89.48965430259705,C0:1C:4D:46:8E:2E,-91
89.49159264564514,C0:1C:4D:45:D6:7F,-101
89.51095271110535,C0:1C:4D:45:EA:E6,-98
89.51511359214783,C0:1C:4D:47:CF:0A,-91
89.52067756652832,C0:1C:4D:44:0F:6C,-73
89.54324889183044,C0:1C:4D:46:EE:85,-78
89.54872393608093,C0:1C:4D:46:0B:63,-97
89.55377840995789,C0:1C:4D:47:67:94,-100
89.5612244606018,C0:1C:4D:45:95:98,-82
89.58838129043579,C0:1C:4D:44:7F:46,-91
89.5978832244873,C0:1C:4D:46:8E:2E,-92
89.59882116317749,C0:1C:4D:44:6F:F0,-100
89.60574746131897,C0:1C:4D:45:B4:64,-93
89.6108009815216,C0:1C:4D:45:EA:E6,-91
89.61617398262024,C0:1C:4D:47:CF:0A,-97
89.61924123764038,C0:1C:4D:47:C6:F6,-101
89.62213826179504,C0:1C:4D:44:EA:96,-93
89.63650608062744,C0:1C:4D:47:17:D0,-87
89.64688801765442,C0:1C:4D:46:EE:85,-80
89.64780974388123,C0:1C:4D:45:9B:83,-100
89.65037488937378,C0:1C:4D:47:B7:9E,-88
89.6626136302948,C0:1C:4D:45:95:98,-89
89.67929124832153,C0:1C:4D:44:57:25,-100
89.68450808525085,C0:1C:4D:46:28:F2,-100
89.72118020057678,C0:1C:4D:46:8E:2E,-90
89.72285294532776,C0:1C:4D:44:6F:F0,-96
89.7242603302002,C0:1C:4D:45:B4:64,-96
89.72604465484619,C0:1C:4D:45:EA:E6,-89
89.72877168655396,C0:1C:4D:47:CF:0A,-85
89.7308840751648,C0:1C:4D:47:C6:F6,-96
89.73456120491028,C0:1C:4D:44:0F:6C,-72
89.74287915229797,C0:1C:4D:47:17:D0,-99
89.77653169631958,C0:1C:4D:45:95:98,-92
89.77955484390259,C0:1C:4D:44:32:56,-100
89.78718566894531,C0:1C:4D:47:40:A3,-94
89.78855276107788,C0:1C:4D:46:C1:DB,-98
89.79090332984924,C0:1C:4D:46:28:F2,-92
89.80254602432251,C0:1C:4D:46:8E:2E,-90
89.8040862083435,C0:1C:4D:44:6F:F0,-98
89.81960701942444,C0:1C:4D:45:B4:64,-92
89.82115507125854,C0:1C:4D:45:EA:E6,-94
89.82242131233215,C0:1C:4D:47:CF:0A,-86
89.82957696914673,C0:1C:4D:44:EA:96,-96
89.8313889503479,C0:1C:4D:45:55:02,-85
89.84046649932861,C0:1C:4D:44:0F:6C,-72
89.86283707618713,C0:1C:4D:45:9B:83,-93
89.86558938026428,C0:1C:4D:47:B7:9E,-90
89.8751962184906,C0:1C:4D:45:95:98,-96
89.88696384429932,C0:1C:4D:44:7F:46,-91
89.89281630516052,C0:1C:4D:46:28:F2,-91
89.90529322624207,C0:1C:4D:46:8E:2E,-95
89.92973446846008,C0:1C:4D:45:EA:E6,-87
89.93135714530945,C0:1C:4D:47:CF:0A,-90
89.93276715278625,C0:1C:4D:45:55:02,-86
89.9378547668457,C0:1C:4D:44:EA:96,-90
89.94368529319763,C0:1C:4D:44:0F:6C,-74
89.96420550346375,C0:1C:4D:46:EE:85,-83
89.98770594596863,C0:1C:4D:46:0B:63,-100
89.98954463005066,C0:1C:4D:45:95:98,-96
89.99099731445312,C0:1C:4D:47:40:A3,-100
90.0135190486908,C0:1C:4D:44:57:25,-97
90.02210927009583,C0:1C:4D:46:8E:2E,-86
90.02382111549377,C0:1C:4D:44:6F:F0,-87
90.02663254737854,C0:1C:4D:45:EA:E6,-82
90.02855587005615,C0:1C:4D:47:CF:0A,-89
90.0620927810669,C0:1C:4D:44:0F:6C,-82
90.07572269439697,C0:1C:4D:45:9B:83,-94
90.08621501922607,C0:1C:4D:47:B7:9E,-93
90.08755803108215,C0:1C:4D:45:95:98,-85
90.10212135314941,C0:1C:4D:44:7F:46,-89
90.10454154014587,C0:1C:4D:46:C1:DB,-99
90.1318473815918,C0:1C:4D:45:D6:7F,-98
90.14298987388611,C0:1C:4D:45:EA:E6,-86
90.1439356803894,C0:1C:4D:47:CF:0A,-86
90.14472079277039,C0:1C:4D:45:55:02,-83
90.14574146270752,C0:1C:4D:44:EA:96,-90
90.15433812141418,C0:1C:4D:44:0F:6C,-84
90.15891003608704,C0:1C:4D:47:17:D0,-94
90.17182612419128,C0:1C:4D:45:9B:83,-93
90.17685031890869,C0:1C:4D:44:1A:A6,-89
90.20599913597107,C0:1C:4D:45:95:98,-89
90.21644687652588,C0:1C:4D:47:40:A3,-94
90.21753239631653,C0:1C:4D:44:7F:46,-97
90.2225615978241,C0:1C:4D:44:57:25,-97
90.22343277931213,C0:1C:4D:46:8E:2E,-94
